category,type,value,comment,to_ids,date,object_relation,attribute_tag,object_uuid,object_name,object_meta_category
Network activity,ip-dst,37.139.28.208,,1,1604250288,,"DONOT,APT-C-35",,,
Network activity,ip-dst,5.135.199.0,By Netscout  ASERT Team,1,1604252206,,"DONOT,APT-C35",,,
Network activity,ip-dst,89.33.246.99,By Netscout  ASERT Team,1,1604252206,,"DONOT,APT-C35",,,
Network activity,ip-dst,138.68.81.74,,1,1604302178,,,,,
Network activity,ip-dst,139.59.46.35,,1,1604302178,,,,,
Network activity,ip-dst,206.189.42.61,,1,1604302178,,,,,
Network activity,ip-dst,46.101.204.168,,1,1604302178,,,,,
Network activity,ip-dst,85.204.74.117,,1,1604302178,,,,,
Network activity,ip-dst,95.85.15.131,,1,1604302178,,,,,
Network activity,ip-dst,103.243.173.253,Merged from event 14348,1,1604303304,,,,,
Network activity,ip-dst,77.244.211.55,Merged from event 14348,1,1604303304,,,,,
Network activity,ip-dst,128.127.105.13,Merged from event 14348,1,1604303304,,,,,
Network activity,ip-dst,179.43.169.20,Merged from event 14348,1,1604303304,,,,,
Network activity,ip-dst,178.79.131.20,,1,1604303663,,,,,
Network activity,ip-dst,37.139.3.130,,1,1604305960,,,,,
Network activity,ip-dst,45.33.29.133,,1,1604305960,,,,,
Network activity,ip-dst,66.42.75.101,,1,1604305960,,,,,
Network activity,ip-dst,104.238.188.100,,1,1604305960,,,,,
Network activity,ip-dst,142.93.164.122,,1,1604305960,,,,,
Network activity,ip-dst,172.105.17.141,,1,1604305960,,,,,
Network activity,ip-dst,178.62.185.188,,1,1604305960,,,,,
Network activity,ip-dst,198.199.109.93,,1,1604305960,,,,,
Network activity,ip-dst,198.211.118.246,,1,1604305960,,,,,
Network activity,ip-dst,134.122.119.252,,1,1604305960,,,,,
Network activity,ip-dst,178.62.184.22,,1,1604305960,,,,,
Network activity,ip-dst,162.243.162.130,,1,1604305961,,,,,
Network activity,ip-dst,72.14.188.71,,1,1604305961,,,,,
Network activity,ip-dst,198.13.57.49,,1,1604305961,,,,,
Network activity,ip-dst,142.93.12.211,,1,1604305961,,,,,
Network activity,ip-dst,37.120.140.211,,1,1604305961,,,,,
Network activity,ip-dst,151.236.11.222,,1,1604306103,,,,,
Network activity,ip-dst,179.43.170.155,,1,1604307067,,"DONOT,APT-C-35,SectorE02",,,
Network activity,ip-dst,5.135.19.26,,1,1604307067,,"DONOT,APT-C-35,SectorE02",,,
Network activity,hostname,apkv6.endurecif.top,,1,1604247751,,,,,
Network activity,hostname,equest.resolverequest.live,Qi'anxin Threat Intelligence Center,1,1604248516,,"APT-C-35,DONOT",,,
Network activity,hostname,firm.tplinkupdates.space,Qi'anxin Threat Intelligence Center,1,1604248516,,"APT-C-35,DONOT",,,
Network activity,hostname,office360-pub.16mb.com,,1,1604250288,,"DONOT,APT-C-35",,,
Network activity,hostname,noitfication-office-client.890m.com,,1,1604250288,,"DONOT,APT-C-35",,,
Network activity,hostname,plug.msplugin.icu,,1,1604250288,,"DONOT,APT-C-35",,,
Network activity,hostname,support.worldupdate.live,,1,1604250288,,"DONOT,APT-C-35",,,
Network activity,hostname,car.drivethrough.top,Merged from event 64105,1,1604250324,,,,,
Network activity,hostname,full.devinelive.top,Merged from event 67433,1,1604250755,,tlp:white,,,
Network activity,hostname,suport.windowserver.site,Merged from event 67433,1,1604250755,,tlp:white,,,
Network activity,hostname,live.supportoffline.pro,Merged from event 67433,1,1604250755,,tlp:white,,,
Network activity,hostname,conf.serviceupdateres.com,By Netscout  ASERT Team,1,1604252206,,"DONOT,APT-C35",,,
Network activity,hostname,upload.cloudsekurity.online,By Netscout  ASERT Team,1,1604252206,,"DONOT,APT-C35",,,
Network activity,hostname,apkv2.qwertykeypad.host,,1,1604254364,,,,,
Network activity,hostname,apkv8.trendzs.club,,1,1604254364,,,,,
Network activity,hostname,apkv4.phovonel.icu,,1,1604254400,,,,,
Network activity,hostname,apk.qwertykeypad.host,,1,1604254400,,,,,
Network activity,hostname,apkv5.ppadaolnwod.xyz,,1,1604254400,,,,,
Network activity,hostname,bike.drivethrough.top,,1,1604254400,,,,,
Network activity,hostname,help.domainoutlet.site,,1,1604254400,,,,,
Network activity,hostname,alter.drivethrough.top,,1,1604254400,,,,,
Network activity,hostname,qwe.drivethrough.top,,1,1604254400,,,,,
Network activity,hostname,param.drivethrough.top,,1,1604254400,,,,,
Network activity,hostname,genwar.drivethrough.top,,1,1604254400,,,,,
Network activity,hostname,jasper.drivethrough.top,,1,1604254400,,,,,
Network activity,hostname,app.mypersonaldrive.icu,,1,1604254400,,,,,
Network activity,hostname,aoc.sessions4life.pw,,1,1604256546,,,,,
Network activity,hostname,mon.sesions4life.pw,,1,1604256546,,,,,
Network activity,hostname,qwe.sessions4life.pw,,1,1604256546,,,,,
Network activity,hostname,tes.sessions4life.pw,,1,1604256546,,,,,
Network activity,hostname,godspeed.geekgalaxy.com,,1,1604302178,,,,,
Network activity,hostname,new.transportfun.pw,,1,1604304201,,,,,
Network activity,hostname,unique.fontsupdate.com,,1,1604304408,,,,,
Network activity,hostname,strings.guitarshop.space,,1,1604304936,,,,,
Network activity,hostname,top.extrafeature.xyz,,1,1604304936,,,,,
Network activity,hostname,suport.worldupdate.site,,1,1604304936,,,,,
Network activity,hostname,apkv8.joy-trends.xyz,,1,1604314328,,,,,
Network activity,hostname,asd.stylesheet.xyz,,1,1604337894,,,,,
Network activity,hostname,new.odgarsupport.world,,1,1604339185,,,,,
Payload delivery,filename,%WINDIR%\Tasks\Serviceflow.exe,Merged from event 64105,1,1604250324,,,,,
Payload delivery,filename,%WINDIR%\Tasks\sinter.exe,Merged from event 64105,1,1604250324,,,,,
Network activity,domain,bulk.fun,,1,1604247751,,,,,
Network activity,domain,inapturst.top,,1,1604247751,,,,,
Network activity,domain,seahome.top,,1,1604247751,,,,,
Network activity,domain,fif0.top,,1,1604247751,,,,,
Network activity,domain,requestupdate.live,,1,1604249132,,"DONOT,APT-C-35",,,
Network activity,domain,linkrequest.live,,1,1604249132,,"DONOT,APT-C-35",,,
Network activity,domain,supportsession.live,,1,1604249132,,"DONOT,APT-C-35",,,
Network activity,domain,rythemsjoy.club,,1,1604249132,,"DONOT,APT-C-35",,,
Network activity,domain,mailsession.online,,1,1604249132,,"DONOT,APT-C-35",,,
Network activity,domain,en-content.com,,1,1604250288,,"DONOT,APT-C-35",,,
Network activity,domain,bsodsupport.icu,,1,1604250288,,"DONOT,APT-C-35",,,
Network activity,domain,cloud-storage-service.com,,1,1604250288,,"DONOT,APT-C-35",,,
Network activity,domain,mscheck.icu,,1,1604250288,,"DONOT,APT-C-35",,,
Network activity,domain,sdn.host,,1,1604250288,,"DONOT,APT-C-35",,,
Network activity,domain,account-support.site,,1,1604250288,,"DONOT,APT-C-35",,,
Network activity,domain,skillsnew.top,,1,1604250288,,"DONOT,APT-C-35",,,
Network activity,domain,mystrylust.pw,,1,1604250288,,"DONOT,APT-C-35",,,
Network activity,domain,burningforests.com,Merged from event 64105,1,1604250324,,,,,
Network activity,domain,worldupdate.live,Merged from event 67433,1,1604250755,,tlp:white,,,
Network activity,domain,windowserver.site,Merged from event 67433,1,1604250755,,tlp:white,,,
Network activity,domain,abodeupdater.com,By Netscout  ASERT Team,1,1604252206,,"DONOT,APT-C35",,,
Network activity,domain,qmails.org,By Netscout  ASERT Team,1,1604252206,,"DONOT,APT-C35",,,
Network activity,domain,serviceupports.com,By Netscout  ASERT Team,1,1604252206,,"DONOT,APT-C35",,,
Network activity,domain,thebangladeshtoday.net,By Netscout  ASERT Team,1,1604252206,,"DONOT,APT-C35",,,
Network activity,domain,sundayobserver.net,By Netscout  ASERT Team,1,1604252206,,"DONOT,APT-C35",,,
Network activity,domain,carefile.icu,,1,1604252571,,,,,
Network activity,domain,newbulb.xyz,,1,1604252571,,,,,
Network activity,domain,trakfind.buzz,,1,1604252571,,,,,
Network activity,domain,trendsjoy.biz,,1,1604252571,,,,,
Network activity,domain,fiddaz.club,,1,1604254399,,,,,
Network activity,domain,myappshare.xyz,,1,1604254399,,,,,
Network activity,domain,brightnew.xyz,,1,1604254399,,,,,
Network activity,domain,inapscnd.top,,1,1604254399,,,,,
Network activity,domain,apkfreeware.xyz,,1,1604254399,,,,,
Network activity,domain,bitiy.info,,1,1604254399,,,,,
Network activity,domain,spectronet.pw,,1,1604254400,,,,,
Network activity,domain,mimeversion.top,,1,1604254400,,,,,
Network activity,domain,lowlilght.xyz,,1,1604254400,,,,,
Network activity,domain,mimestyle.xyz,,1,1604254400,,,,,
Network activity,domain,mangasiso.top,,1,1604254400,,,,,
Network activity,domain,n9cl.xyz,,1,1604254400,,,,,
Network activity,domain,dnsrevanche.xyz,,1,1604254400,,,,,
Network activity,domain,advancesearch.xyz,,1,1604254400,,,,,
Network activity,domain,inapfirst.top,,1,1604254400,,,,,
Network activity,domain,covidapp.icu,,1,1604254400,,,,,
Network activity,domain,verisign.monster,,1,1604254400,,,,,
Network activity,domain,whynotworkonit.top,,1,1604254400,,,,,
Network activity,domain,appie.host,,1,1604254400,,,,,
Network activity,domain,filepage.icu,,1,1604254675,,,,,
Network activity,domain,account-updates-team.ga,Merged from event 14348,1,1604303304,,,,,
Network activity,domain,checkbox.gq,Merged from event 14348,1,1604303304,,,,,
Network activity,domain,cyber-net-pk.cf,Merged from event 14348,1,1604303304,,,,,
Network activity,domain,fwo-com.tk,Merged from event 14348,1,1604303304,,,,,
Network activity,domain,googlemail-com.gq,Merged from event 14348,1,1604303304,,,,,
Network activity,domain,live-service.cf,Merged from event 14348,1,1604303304,,,,,
Network activity,domain,mail-accounts-verify-com.cf,Merged from event 14348,1,1604303304,,,,,
Network activity,domain,mail-sign-alert-notification.cf,Merged from event 14348,1,1604303304,,,,,
Network activity,domain,mail-update-team.ga,Merged from event 14348,1,1604303304,,,,,
Network activity,domain,mail-updates-systems.ga,Merged from event 14348,1,1604303304,,,,,
Network activity,domain,mail-yahoo-com.tk,Merged from event 14348,1,1604303304,,,,,
Network activity,domain,mofa-gov-np.cf,Merged from event 14348,1,1604303304,,,,,
Network activity,domain,mofagov-np.cf,Merged from event 14348,1,1604303304,,,,,
Network activity,domain,outlook-com.cf,Merged from event 14348,1,1604303304,,,,,
Network activity,domain,outlook-live-com.cf,Merged from event 14348,1,1604303304,,,,,
Network activity,domain,outlookmail-com.tk,Merged from event 14348,1,1604303304,,,,,
Network activity,domain,paecgov-pk.cf,Merged from event 14348,1,1604303304,,,,,
Network activity,domain,paf-gov-pk.ga,Merged from event 14348,1,1604303304,,,,,
Network activity,domain,pof-gov-pk.tk,Merged from event 14348,1,1604303304,,,,,
Network activity,domain,rab-gov-bd.gq,Merged from event 14348,1,1604303305,,,,,
Network activity,domain,sharepoint-google.ml,Merged from event 14348,1,1604303305,,,,,
Network activity,domain,userscontent.com,Merged from event 14348,1,1604303305,,,,,
Network activity,domain,yahoo-mail-com.ml,Merged from event 14348,1,1604303305,,,,,
Network activity,domain,account-sign-in-security.ga,Merged from event 14348,1,1604303305,,,,,
Network activity,domain,account-update-com.tk,Merged from event 14348,1,1604303305,,,,,
Network activity,domain,afd-gov-bd.gq,Merged from event 14348,1,1604303305,,,,,
Network activity,domain,baf-mil-bd.tk,Merged from event 14348,1,1604303305,,,,,
Network activity,domain,g00gle-com.cf,Merged from event 14348,1,1604303305,,,,,
Network activity,domain,live-com.gq,Merged from event 14348,1,1604303305,,,,,
Network activity,domain,live-com.ml,Merged from event 14348,1,1604303305,,,,,
Network activity,domain,login-live-com.cf,Merged from event 14348,1,1604303305,,,,,
Network activity,domain,login-yah00-com.tk,Merged from event 14348,1,1604303305,,,,,
Network activity,domain,login-yahoo-com.ga,Merged from event 14348,1,1604303305,,,,,
Network activity,domain,mail-account-security-com.cf,Merged from event 14348,1,1604303305,,,,,
Network activity,domain,mail-intl-ja-mail-about.gq,Merged from event 14348,1,1604303305,,,,,
Network activity,domain,mail-nepalarmymil-np.gq,Merged from event 14348,1,1604303305,,,,,
Network activity,domain,mail-ntc-net-pk.tk,Merged from event 14348,1,1604303305,,,,,
Network activity,domain,mail-outlook-support-team.tk,Merged from event 14348,1,1604303305,,,,,
Network activity,domain,mail-paf-gov.cf,Merged from event 14348,1,1604303305,,,,,
Network activity,domain,mail-update-task.ga,Merged from event 14348,1,1604303305,,,,,
Network activity,domain,mail-yahoo-task.tk,Merged from event 14348,1,1604303305,,,,,
Network activity,domain,micorsoft-outlook-update.ml,Merged from event 14348,1,1604303305,,,,,
Network activity,domain,mofa-gov-mm.ml,Merged from event 14348,1,1604303305,,,,,
Network activity,domain,mofa-gov-pk.tk,Merged from event 14348,1,1604303305,,,,,
Network activity,domain,molaw-gov-pk.cf,Merged from event 14348,1,1604303305,,,,,
Network activity,domain,outlook-live-com.ga,Merged from event 14348,1,1604303305,,,,,
Network activity,domain,outlook-live-com.tk,Merged from event 14348,1,1604303305,,,,,
Network activity,domain,outlook-livecom.cf,Merged from event 14348,1,1604303305,,,,,
Network activity,domain,outlooklive-com.ml,Merged from event 14348,1,1604303305,,,,,
Network activity,domain,paec-gov-pk-taskmail.tk,Merged from event 14348,1,1604303305,,,,,
Network activity,domain,paec-gov-pk.ga,Merged from event 14348,1,1604303305,,,,,
Network activity,domain,paecweb-gov.gq,Merged from event 14348,1,1604303305,,,,,
Network activity,domain,paecwebmail.gq,Merged from event 14348,1,1604303305,,,,,
Network activity,domain,paf-gov-pk.cf,Merged from event 14348,1,1604303305,,,,,
Network activity,domain,paf-gov-pk.tk,Merged from event 14348,1,1604303305,,,,,
Network activity,domain,paknavy-pk.gq,Merged from event 14348,1,1604303305,,,,,
Network activity,domain,pmo-gov-pk.tk,Merged from event 14348,1,1604303305,,,,,
Network activity,domain,pnra-org.gq,Merged from event 14348,1,1604303305,,,,,
Network activity,domain,sco-gov-pk.tk,Merged from event 14348,1,1604303305,,,,,
Network activity,domain,slaf-gov-lk.ml,Merged from event 14348,1,1604303306,,,,,
Network activity,domain,super-net-pk.cf,Merged from event 14348,1,1604303306,,,,,
Network activity,domain,super-net-pk.tk,Merged from event 14348,1,1604303306,,,,,
Network activity,domain,test-updates.ga,Merged from event 14348,1,1604303306,,,,,
Network activity,domain,yahoo-com.ga,Merged from event 14348,1,1604303306,,,,,
Network activity,domain,yahoomail-com.cf,Merged from event 14348,1,1604303306,,,,,
Network activity,domain,yahoomail.cf,Merged from event 14348,1,1604303306,,,,,
Network activity,domain,officeupdater.org,,1,1604303867,,,,,
Network activity,domain,transportfun.pw,,1,1604304202,,,,,
Network activity,domain,data-backup.online,,1,1604307067,,"DONOT,APT-C-35,SectorE02",,,
Network activity,domain,servicejobs.life,,1,1604307067,,"DONOT,APT-C-35,SectorE02",,,
Network activity,domain,webchat.life,,1,1604314328,,,,,
Network activity,domain,unscart.in,,1,1604314855,,,,,
